field,name,ra,dec
1830,UW1830,348.7063244587206,-4.890000000000001
1831,UW1831,351.1853476343435,-4.890000000000001
1832,UW1832,353.6643708099664,-4.890000000000001
1833,UW1833,356.1433939855893,-4.890000000000001
1834,UW1834,358.6224171612122,-4.890000000000001
1835,UW1835,1.1014403368350827,-4.890000000000001
1836,UW1836,3.580463512457982,-4.890000000000001
1837,UW1837,6.059486688080881,-4.890000000000001
1838,UW1838,8.53850986370378,-4.890000000000001
1839,UW1839,11.017533039326679,-4.890000000000001
1840,UW1840,13.496556214949578,-4.890000000000001
1841,UW1841,15.975579390572477,-4.890000000000001
1842,UW1842,18.454602566195376,-4.890000000000001
1843,UW1843,20.933625741818275,-4.890000000000001
1844,UW1844,23.412648917441174,-4.890000000000001
1845,UW1845,25.891672093064074,-4.890000000000001
1846,UW1846,28.370695268686973,-4.890000000000001
1847,UW1847,30.84971844430987,-4.890000000000001
1848,UW1848,33.32874161993277,-4.890000000000001
1849,UW1849,35.80776479555567,-4.890000000000001
1850,UW1850,38.28678797117857,-4.890000000000001
1851,UW1851,40.76581114680147,-4.890000000000001
1852,UW1852,43.24483432242437,-4.890000000000001
1853,UW1853,45.723857498047266,-4.890000000000001
1854,UW1854,314.0,-3.085000000000001
1855,UW1855,316.4735847340685,-3.085000000000001
1856,UW1856,318.94716946813696,-3.085000000000001
1857,UW1857,321.42075420220544,-3.085000000000001
1858,UW1858,323.8943389362739,-3.085000000000001
1859,UW1859,326.3679236703424,-3.085000000000001
1860,UW1860,328.8415084044109,-3.085000000000001
1861,UW1861,331.31509313847937,-3.085000000000001
1862,UW1862,333.78867787254785,-3.085000000000001
1863,UW1863,336.26226260661633,-3.085000000000001
1864,UW1864,338.7358473406848,-3.085000000000001
1865,UW1865,341.2094320747533,-3.085000000000001
1866,UW1866,343.6830168088218,-3.085000000000001
1867,UW1867,346.15660154289026,-3.085000000000001
1868,UW1868,348.63018627695874,-3.085000000000001
1869,UW1869,351.1037710110272,-3.085000000000001
1870,UW1870,353.5773557450957,-3.085000000000001
1871,UW1871,356.0509404791642,-3.085000000000001
1872,UW1872,358.52452521323266,-3.085000000000001
1873,UW1873,0.9981099473011454,-3.085000000000001
1874,UW1874,3.471694681369627,-3.085000000000001
1875,UW1875,5.945279415438108,-3.085000000000001
1876,UW1876,8.41886414950659,-3.085000000000001
1877,UW1877,10.89244888357507,-3.085000000000001
1878,UW1878,13.366033617643552,-3.085000000000001
1879,UW1879,15.839618351712033,-3.085000000000001
1880,UW1880,18.313203085780515,-3.085000000000001
1881,UW1881,20.786787819848996,-3.085000000000001
1882,UW1882,23.260372553917477,-3.085000000000001
1883,UW1883,25.73395728798596,-3.085000000000001
1884,UW1884,28.20754202205444,-3.085000000000001
1885,UW1885,30.68112675612292,-3.085000000000001
1886,UW1886,33.1547114901914,-3.085000000000001
1887,UW1887,35.628296224259884,-3.085000000000001
1888,UW1888,38.101880958328366,-3.085000000000001
1889,UW1889,40.57546569239685,-3.085000000000001
1890,UW1890,43.04905042646533,-3.085000000000001
1891,UW1891,45.52263516053381,-3.085000000000001
1892,UW1892,314.0,-1.2800000000000011
1893,UW1893,316.4706164983995,-1.2800000000000011
1894,UW1894,318.94123299679904,-1.2800000000000011
1895,UW1895,321.41184949519857,-1.2800000000000011
1896,UW1896,323.8824659935981,-1.2800000000000011
1897,UW1897,326.3530824919976,-1.2800000000000011
1898,UW1898,328.82369899039713,-1.2800000000000011
1899,UW1899,331.29431548879666,-1.2800000000000011
1900,UW1900,333.7649319871962,-1.2800000000000011
1901,UW1901,336.2355484855957,-1.2800000000000011
1902,UW1902,338.7061649839952,-1.2800000000000011
1903,UW1903,341.17678148239474,-1.2800000000000011
1904,UW1904,343.64739798079427,-1.2800000000000011
1905,UW1905,346.1180144791938,-1.2800000000000011
1906,UW1906,348.5886309775933,-1.2800000000000011
1907,UW1907,351.05924747599283,-1.2800000000000011
1908,UW1908,353.52986397439236,-1.2800000000000011
1909,UW1909,356.0004804727919,-1.2800000000000011
1910,UW1910,358.4710969711914,-1.2800000000000011
1911,UW1911,0.9417134695909226,-1.2800000000000011
1912,UW1912,3.412329967990445,-1.2800000000000011
1913,UW1913,5.882946466389967,-1.2800000000000011
1914,UW1914,8.35356296478949,-1.2800000000000011
1915,UW1915,10.824179463189012,-1.2800000000000011
1916,UW1916,13.294795961588534,-1.2800000000000011
1917,UW1917,15.765412459988056,-1.2800000000000011
1918,UW1918,18.23602895838758,-1.2800000000000011
1919,UW1919,20.7066454567871,-1.2800000000000011
1920,UW1920,23.177261955186623,-1.2800000000000011
1921,UW1921,25.647878453586145,-1.2800000000000011
1922,UW1922,28.118494951985667,-1.2800000000000011
1923,UW1923,30.58911145038519,-1.2800000000000011
1924,UW1924,33.05972794878471,-1.2800000000000011
1925,UW1925,35.530344447184234,-1.2800000000000011
1926,UW1926,38.000960945583756,-1.2800000000000011
1927,UW1927,40.47157744398328,-1.2800000000000011
1928,UW1928,42.9421939423828,-1.2800000000000011
1929,UW1929,45.41281044078232,-1.2800000000000011
1930,UW1930,314.0,0.5249999999999986
1931,UW1931,316.47010369444536,0.5249999999999986
1932,UW1932,318.9402073888907,0.5249999999999986
1933,UW1933,321.41031108333607,0.5249999999999986
1934,UW1934,323.8804147777814,0.5249999999999986
1935,UW1935,326.3505184722268,0.5249999999999986
1936,UW1936,328.82062216667214,0.5249999999999986
1937,UW1937,331.2907258611175,0.5249999999999986
1938,UW1938,333.76082955556285,0.5249999999999986
1939,UW1939,336.2309332500082,0.5249999999999986
1940,UW1940,338.70103694445356,0.5249999999999986
1941,UW1941,341.1711406388989,0.5249999999999986
1942,UW1942,343.6412443333443,0.5249999999999986
1943,UW1943,346.11134802778963,0.5249999999999986
1944,UW1944,348.581451722235,0.5249999999999986
1945,UW1945,351.05155541668034,0.5249999999999986
1946,UW1946,353.5216591111257,0.5249999999999986
1947,UW1947,355.99176280557106,0.5249999999999986
1948,UW1948,358.4618665000164,0.5249999999999986
1949,UW1949,0.9319701944617691,0.5249999999999986
1950,UW1950,3.4020738889071254,0.5249999999999986
1951,UW1951,5.872177583352482,0.5249999999999986
1952,UW1952,8.342281277797838,0.5249999999999986
1953,UW1953,10.812384972243194,0.5249999999999986
1954,UW1954,13.28248866668855,0.5249999999999986
1955,UW1955,15.752592361133907,0.5249999999999986
1956,UW1956,18.222696055579263,0.5249999999999986
1957,UW1957,20.69279975002462,0.5249999999999986
1958,UW1958,23.162903444469976,0.5249999999999986
1959,UW1959,25.633007138915332,0.5249999999999986
1960,UW1960,28.103110833360688,0.5249999999999986
1961,UW1961,30.573214527806044,0.5249999999999986
1962,UW1962,33.0433182222514,0.5249999999999986
1963,UW1963,35.51342191669676,0.5249999999999986
1964,UW1964,37.98352561114211,0.5249999999999986
1965,UW1965,40.45362930558747,0.5249999999999986
1966,UW1966,42.923733000032826,0.5249999999999986
1967,UW1967,45.39383669447818,0.5249999999999986
1968,UW1968,314.0,2.3299999999999983
1969,UW1969,316.47204377407934,2.3299999999999983
1970,UW1970,318.9440875481587,2.3299999999999983
1971,UW1971,321.416131322238,2.3299999999999983
1972,UW1972,323.88817509631735,2.3299999999999983
1973,UW1973,326.3602188703967,2.3299999999999983
1974,UW1974,328.83226264447603,2.3299999999999983
1975,UW1975,331.30430641855537,2.3299999999999983
1976,UW1976,333.7763501926347,2.3299999999999983
1977,UW1977,336.24839396671405,2.3299999999999983
1978,UW1978,338.7204377407934,2.3299999999999983
1979,UW1979,341.1924815148727,2.3299999999999983
1980,UW1980,343.66452528895206,2.3299999999999983
1981,UW1981,346.1365690630314,2.3299999999999983
1982,UW1982,348.60861283711074,2.3299999999999983
1983,UW1983,351.0806566111901,2.3299999999999983
1984,UW1984,353.5527003852694,2.3299999999999983
1985,UW1985,356.02474415934876,2.3299999999999983
1986,UW1986,358.4967879334281,2.3299999999999983
1987,UW1987,0.9688317075074337,2.3299999999999983
1988,UW1988,3.4408754815867724,2.3299999999999983
1989,UW1989,5.912919255666111,2.3299999999999983
1990,UW1990,8.38496302974545,2.3299999999999983
1991,UW1991,10.857006803824788,2.3299999999999983
1992,UW1992,13.329050577904127,2.3299999999999983
1993,UW1993,15.801094351983465,2.3299999999999983
1994,UW1994,18.273138126062804,2.3299999999999983
1995,UW1995,20.745181900142143,2.3299999999999983
1996,UW1996,23.21722567422148,2.3299999999999983
1997,UW1997,25.68926944830082,2.3299999999999983
1998,UW1998,28.16131322238016,2.3299999999999983
1999,UW1999,30.633356996459497,2.3299999999999983
2000,UW2000,33.105400770538836,2.3299999999999983
2001,UW2001,35.577444544618174,2.3299999999999983
2002,UW2002,38.04948831869751,2.3299999999999983
2003,UW2003,40.52153209277685,2.3299999999999983
2004,UW2004,42.99357586685619,2.3299999999999983
2005,UW2005,45.46561964093553,2.3299999999999983
2006,UW2006,314.0,4.134999999999998
2007,UW2007,316.4764463842659,4.134999999999998
2008,UW2008,318.9528927685318,4.134999999999998
2009,UW2009,321.4293391527977,4.134999999999998
2010,UW2010,323.9057855370636,4.134999999999998
2011,UW2011,326.3822319213295,4.134999999999998
2012,UW2012,328.8586783055954,4.134999999999998
2013,UW2013,331.3351246898613,4.134999999999998
2014,UW2014,333.8115710741272,4.134999999999998
2015,UW2015,336.2880174583931,4.134999999999998
2016,UW2016,338.764463842659,4.134999999999998
2017,UW2017,341.2409102269249,4.134999999999998
2018,UW2018,343.7173566111908,4.134999999999998
2019,UW2019,346.1938029954567,4.134999999999998
2020,UW2020,348.6702493797226,4.134999999999998
2021,UW2021,351.1466957639885,4.134999999999998
2022,UW2022,353.6231421482544,4.134999999999998
2023,UW2023,356.0995885325203,4.134999999999998
2024,UW2024,358.57603491678617,4.134999999999998
2025,UW2025,1.0524813010520688,4.134999999999998
2026,UW2026,3.528927685317967,4.134999999999998
2027,UW2027,6.0053740695838655,4.134999999999998
2028,UW2028,8.481820453849764,4.134999999999998
2029,UW2029,10.958266838115662,4.134999999999998
2030,UW2030,13.43471322238156,4.134999999999998
2031,UW2031,15.911159606647459,4.134999999999998
2032,UW2032,18.387605990913357,4.134999999999998
2033,UW2033,20.864052375179256,4.134999999999998
2034,UW2034,23.340498759445154,4.134999999999998
2035,UW2035,25.816945143711052,4.134999999999998
2036,UW2036,28.29339152797695,4.134999999999998
2037,UW2037,30.76983791224285,4.134999999999998
2038,UW2038,33.24628429650875,4.134999999999998
2039,UW2039,35.722730680774646,4.134999999999998
2040,UW2040,38.199177065040544,4.134999999999998
2041,UW2041,40.67562344930644,4.134999999999998
2042,UW2042,43.15206983357234,4.134999999999998
2043,UW2043,45.62851621783824,4.134999999999998
2044,UW2044,314.0,5.939999999999998
2045,UW2045,316.4833334843655,5.939999999999998
2046,UW2046,318.96666696873103,5.939999999999998
2047,UW2047,321.45000045309655,5.939999999999998
2048,UW2048,323.93333393746207,5.939999999999998
2049,UW2049,326.4166674218276,5.939999999999998
2050,UW2050,328.9000009061931,5.939999999999998
2051,UW2051,331.3833343905586,5.939999999999998
2052,UW2052,333.86666787492413,5.939999999999998
2053,UW2053,336.35000135928965,5.939999999999998
2054,UW2054,338.83333484365517,5.939999999999998
2055,UW2055,341.3166683280207,5.939999999999998
2056,UW2056,343.8000018123862,5.939999999999998
2057,UW2057,346.2833352967517,5.939999999999998
2058,UW2058,348.76666878111723,5.939999999999998
2059,UW2059,351.25000226548275,5.939999999999998
2060,UW2060,353.73333574984827,5.939999999999998
2061,UW2061,356.2166692342138,5.939999999999998
2062,UW2062,358.7000027185793,5.939999999999998
2063,UW2063,1.1833362029448153,5.939999999999998
2064,UW2064,3.666669687310332,5.939999999999998
2065,UW2065,6.1500031716758485,5.939999999999998
2066,UW2066,8.633336656041365,5.939999999999998
2067,UW2067,11.116670140406882,5.939999999999998
2068,UW2068,13.600003624772398,5.939999999999998
2069,UW2069,16.083337109137915,5.939999999999998
2070,UW2070,18.56667059350343,5.939999999999998
2071,UW2071,21.050004077868948,5.939999999999998
2072,UW2072,23.533337562234465,5.939999999999998
2073,UW2073,26.01667104659998,5.939999999999998
2074,UW2074,28.500004530965498,5.939999999999998
2075,UW2075,30.983338015331015,5.939999999999998
2076,UW2076,33.46667149969653,5.939999999999998
2077,UW2077,35.95000498406205,5.939999999999998
2078,UW2078,38.433338468427564,5.939999999999998
2079,UW2079,40.91667195279308,5.939999999999998
2080,UW2080,43.4000054371586,5.939999999999998
2081,UW2081,45.883338921524114,5.939999999999998
2082,UW2082,314.0,7.744999999999997
2083,UW2083,316.49273961436114,7.744999999999997
2084,UW2084,318.9854792287223,7.744999999999997
2085,UW2085,321.4782188430834,7.744999999999997
2086,UW2086,323.97095845744457,7.744999999999997
2087,UW2087,326.4636980718057,7.744999999999997
2088,UW2088,328.95643768616685,7.744999999999997
2089,UW2089,331.449177300528,7.744999999999997
2090,UW2090,333.94191691488913,7.744999999999997
2091,UW2091,336.4346565292503,7.744999999999997
2092,UW2092,338.9273961436114,7.744999999999997
2093,UW2093,341.42013575797256,7.744999999999997
2094,UW2094,343.9128753723337,7.744999999999997
2095,UW2095,346.40561498669484,7.744999999999997
2096,UW2096,348.898354601056,7.744999999999997
2097,UW2097,351.3910942154171,7.744999999999997
2098,UW2098,353.88383382977827,7.744999999999997
2099,UW2099,356.3765734441394,7.744999999999997
2100,UW2100,358.86931305850055,7.744999999999997
2101,UW2101,1.3620526728616937,7.744999999999997
2102,UW2102,3.8547922872228355,7.744999999999997
2103,UW2103,6.347531901583977,7.744999999999997
2104,UW2104,8.840271515945119,7.744999999999997
2105,UW2105,11.33301113030626,7.744999999999997
2106,UW2106,13.825750744667403,7.744999999999997
2107,UW2107,16.318490359028544,7.744999999999997
2108,UW2108,18.811229973389686,7.744999999999997
2109,UW2109,21.303969587750828,7.744999999999997
2110,UW2110,23.79670920211197,7.744999999999997
2111,UW2111,26.28944881647311,7.744999999999997
2112,UW2112,28.782188430834253,7.744999999999997
2113,UW2113,31.274928045195395,7.744999999999997
2114,UW2114,314.0,9.549999999999997
2115,UW2115,316.5047123201303,9.549999999999997
2116,UW2116,319.0094246402606,9.549999999999997
2117,UW2117,321.5141369603909,9.549999999999997
2118,UW2118,324.0188492805212,9.549999999999997
2119,UW2119,326.5235616006515,9.549999999999997
2120,UW2120,329.02827392078177,9.549999999999997
2121,UW2121,331.53298624091207,9.549999999999997
2122,UW2122,334.03769856104236,9.549999999999997
2123,UW2123,336.54241088117266,9.549999999999997
2124,UW2124,339.04712320130295,9.549999999999997
2125,UW2125,341.55183552143325,9.549999999999997
2126,UW2126,344.05654784156354,9.549999999999997
2127,UW2127,346.56126016169384,9.549999999999997
2128,UW2128,349.06597248182413,9.549999999999997
2129,UW2129,351.5706848019544,9.549999999999997
2130,UW2130,354.0753971220847,9.549999999999997
2131,UW2131,356.580109442215,9.549999999999997
2132,UW2132,359.0848217623453,9.549999999999997
2133,UW2133,1.589534082475609,9.549999999999997
2134,UW2134,4.094246402605904,9.549999999999997
2135,UW2135,6.598958722736199,9.549999999999997
2136,UW2136,9.103671042866495,9.549999999999997
2137,UW2137,11.60838336299679,9.549999999999997
2138,UW2138,14.113095683127085,9.549999999999997
2139,UW2139,16.61780800325738,9.549999999999997
2140,UW2140,19.122520323387675,9.549999999999997
2141,UW2141,21.62723264351797,9.549999999999997
2142,UW2142,24.131944963648266,9.549999999999997
2143,UW2143,26.63665728377856,9.549999999999997
2144,UW2144,29.141369603908856,9.549999999999997
2145,UW2145,31.64608192403915,9.549999999999997
2146,UW2146,326.0,11.354999999999997
2147,UW2147,328.51931274557523,11.354999999999997
2148,UW2148,331.03862549115047,11.354999999999997
2149,UW2149,333.5579382367257,11.354999999999997
2150,UW2150,336.07725098230094,11.354999999999997
2151,UW2151,338.5965637278762,11.354999999999997
2152,UW2152,341.1158764734514,11.354999999999997
2153,UW2153,343.63518921902664,11.354999999999997
2154,UW2154,346.1545019646019,11.354999999999997
2155,UW2155,348.6738147101771,11.354999999999997
2156,UW2156,351.19312745575235,11.354999999999997
2157,UW2157,353.7124402013276,11.354999999999997
2158,UW2158,356.2317529469028,11.354999999999997
2159,UW2159,358.75106569247805,11.354999999999997
2160,UW2160,1.2703784380532852,11.354999999999997
2161,UW2161,3.78969118362852,11.354999999999997
2162,UW2162,6.3090039292037545,11.354999999999997
2163,UW2163,8.82831667477899,11.354999999999997
2164,UW2164,11.347629420354224,11.354999999999997
2165,UW2165,13.866942165929458,11.354999999999997
2166,UW2166,16.386254911504693,11.354999999999997
2167,UW2167,18.905567657079928,11.354999999999997
2168,UW2168,21.424880402655162,11.354999999999997
2169,UW2169,23.944193148230397,11.354999999999997
2170,UW2170,26.463505893805632,11.354999999999997
2171,UW2171,28.982818639380866,11.354999999999997
2172,UW2172,31.5021313849561,11.354999999999997
2173,UW2173,326.0,13.159999999999997
2174,UW2174,328.53661640547773,13.159999999999997
2175,UW2175,331.07323281095546,13.159999999999997
2176,UW2176,333.6098492164332,13.159999999999997
2177,UW2177,336.1464656219109,13.159999999999997
2178,UW2178,338.68308202738865,13.159999999999997
2179,UW2179,341.2196984328664,13.159999999999997
2180,UW2180,343.7563148383441,13.159999999999997
2181,UW2181,346.29293124382184,13.159999999999997
2182,UW2182,348.82954764929957,13.159999999999997
2183,UW2183,351.3661640547773,13.159999999999997
2184,UW2184,353.90278046025503,13.159999999999997
2185,UW2185,356.43939686573276,13.159999999999997
2186,UW2186,358.9760132712105,13.159999999999997
2187,UW2187,1.5126296766882206,13.159999999999997
2188,UW2188,4.049246082165951,13.159999999999997
2189,UW2189,6.585862487643681,13.159999999999997
2190,UW2190,9.12247889312141,13.159999999999997
2191,UW2191,11.65909529859914,13.159999999999997
2192,UW2192,14.19571170407687,13.159999999999997
2193,UW2193,16.7323281095546,13.159999999999997
2194,UW2194,19.26894451503233,13.159999999999997
2195,UW2195,21.80556092051006,13.159999999999997
2196,UW2196,24.34217732598779,13.159999999999997
2197,UW2197,26.87879373146552,13.159999999999997
2198,UW2198,29.41541013694325,13.159999999999997
2199,UW2199,31.95202654242098,13.159999999999997
2200,UW2200,325.7788147856468,14.964999999999996
2201,UW2201,328.33552894317324,14.964999999999996
2202,UW2202,330.8922431006997,14.964999999999996
2203,UW2203,333.4489572582262,14.964999999999996
2204,UW2204,336.00567141575266,14.964999999999996
2205,UW2205,338.56238557327913,14.964999999999996
2206,UW2206,341.1190997308056,14.964999999999996
2207,UW2207,343.6758138883321,14.964999999999996
2208,UW2208,346.23252804585854,14.964999999999996
2209,UW2209,348.789242203385,14.964999999999996
2210,UW2210,351.3459563609115,14.964999999999996
2211,UW2211,353.90267051843796,14.964999999999996
2212,UW2212,356.45938467596443,14.964999999999996
2213,UW2213,359.0160988334909,14.964999999999996
2214,UW2214,1.572812991017372,14.964999999999996
2215,UW2215,4.129527148543843,14.964999999999996
2216,UW2216,6.686241306070315,14.964999999999996
2217,UW2217,9.242955463596786,14.964999999999996
2218,UW2218,11.799669621123257,14.964999999999996
2219,UW2219,14.356383778649729,14.964999999999996
2220,UW2220,16.9130979361762,14.964999999999996
2221,UW2221,19.46981209370267,14.964999999999996
2222,UW2222,22.026526251229143,14.964999999999996
2223,UW2223,24.583240408755614,14.964999999999996
2224,UW2224,27.139954566282086,14.964999999999996
2225,UW2225,29.696668723808557,14.964999999999996
2226,UW2226,32.25338288133503,14.964999999999996
2227,UW2227,325.68911775066414,16.769999999999996
2228,UW2228,328.26883114792975,16.769999999999996
2229,UW2229,330.84854454519535,16.769999999999996
2230,UW2230,333.42825794246096,16.769999999999996
2231,UW2231,336.00797133972657,16.769999999999996
2232,UW2232,338.5876847369922,16.769999999999996
2233,UW2233,341.1673981342578,16.769999999999996
2234,UW2234,343.7471115315234,16.769999999999996
2235,UW2235,346.326824928789,16.769999999999996
2236,UW2236,348.9065383260546,16.769999999999996
2237,UW2237,351.4862517233202,16.769999999999996
2238,UW2238,354.0659651205858,16.769999999999996
2239,UW2239,356.6456785178514,16.769999999999996
2240,UW2240,359.22539191511703,16.769999999999996
2241,UW2241,1.8051053123826364,16.769999999999996
2242,UW2242,4.384818709648243,16.769999999999996
2243,UW2243,6.96453210691385,16.769999999999996
2244,UW2244,9.544245504179457,16.769999999999996
2245,UW2245,12.123958901445064,16.769999999999996
2246,UW2246,14.703672298710671,16.769999999999996
2247,UW2247,17.28338569597628,16.769999999999996
2248,UW2248,19.863099093241885,16.769999999999996
2249,UW2249,22.442812490507492,16.769999999999996
2250,UW2250,25.0225258877731,16.769999999999996
2251,UW2251,27.602239285038706,16.769999999999996
2252,UW2252,30.181952682304313,16.769999999999996
2253,UW2253,32.76166607956992,16.769999999999996
2254,UW2254,326.0,18.574999999999996
2255,UW2255,328.6057395059626,18.574999999999996
2256,UW2256,331.21147901192523,18.574999999999996
2257,UW2257,333.81721851788785,18.574999999999996
2258,UW2258,336.42295802385047,18.574999999999996
2259,UW2259,339.0286975298131,18.574999999999996
2260,UW2260,341.6344370357757,18.574999999999996
2261,UW2261,344.2401765417383,18.574999999999996
2262,UW2262,346.84591604770094,18.574999999999996
2263,UW2263,349.45165555366356,18.574999999999996
2264,UW2264,352.0573950596262,18.574999999999996
2265,UW2265,354.6631345655888,18.574999999999996
2266,UW2266,357.2688740715514,18.574999999999996
2267,UW2267,359.874613577514,18.574999999999996
2268,UW2268,2.4803530834766434,18.574999999999996
2269,UW2269,5.086092589439261,18.574999999999996
2270,UW2270,7.691832095401878,18.574999999999996
2271,UW2271,10.297571601364496,18.574999999999996
2272,UW2272,12.903311107327113,18.574999999999996
2273,UW2273,15.50905061328973,18.574999999999996
2274,UW2274,18.114790119252348,18.574999999999996
2275,UW2275,20.720529625214965,18.574999999999996
2276,UW2276,23.326269131177582,18.574999999999996
2277,UW2277,25.9320086371402,18.574999999999996
2278,UW2278,28.537748143102817,18.574999999999996
2279,UW2279,31.143487649065435,18.574999999999996
2280,UW2280,326.0,20.379999999999995
2281,UW2281,328.6349375888836,20.379999999999995
2282,UW2282,331.2698751777672,20.379999999999995
2283,UW2283,333.90481276665076,20.379999999999995
2284,UW2284,336.53975035553435,20.379999999999995
2285,UW2285,339.17468794441794,20.379999999999995
2286,UW2286,341.8096255333015,20.379999999999995
2287,UW2287,344.4445631221851,20.379999999999995
2288,UW2288,347.0795007110687,20.379999999999995
2289,UW2289,349.7144382999523,20.379999999999995
2290,UW2290,352.3493758888359,20.379999999999995
2291,UW2291,354.98431347771947,20.379999999999995
2292,UW2292,357.61925106660306,20.379999999999995
2293,UW2293,0.2541886554866437,20.379999999999995
2294,UW2294,2.8891262443702317,20.379999999999995
2295,UW2295,5.52406383325382,20.379999999999995
2296,UW2296,8.159001422137408,20.379999999999995
2297,UW2297,10.793939011020996,20.379999999999995
2298,UW2298,13.428876599904584,20.379999999999995
2299,UW2299,16.06381418878817,20.379999999999995
2300,UW2300,18.69875177767176,20.379999999999995
2301,UW2301,21.333689366555348,20.379999999999995
2302,UW2302,23.968626955438936,20.379999999999995
2303,UW2303,26.603564544322523,20.379999999999995
2304,UW2304,29.23850213320611,20.379999999999995
2305,UW2305,31.8734397220897,20.379999999999995
2306,UW2306,325.74697043539607,22.184999999999995
2307,UW2307,328.4144449859571,22.184999999999995
2308,UW2308,331.08191953651817,22.184999999999995
2309,UW2309,333.7493940870792,22.184999999999995
2310,UW2310,336.4168686376403,22.184999999999995
2311,UW2311,339.08434318820133,22.184999999999995
2312,UW2312,341.7518177387624,22.184999999999995
2313,UW2313,344.41929228932344,22.184999999999995
2314,UW2314,347.0867668398845,22.184999999999995
2315,UW2315,349.75424139044554,22.184999999999995
2316,UW2316,352.4217159410066,22.184999999999995
2317,UW2317,355.08919049156765,22.184999999999995
2318,UW2318,357.7566650421287,22.184999999999995
2319,UW2319,0.4241395926897553,22.184999999999995
2320,UW2320,3.0916141432508084,22.184999999999995
2321,UW2321,5.7590886938118615,22.184999999999995
2322,UW2322,8.426563244372915,22.184999999999995
2323,UW2323,11.094037794933968,22.184999999999995
2324,UW2324,13.76151234549502,22.184999999999995
2325,UW2325,16.428986896056074,22.184999999999995
2326,UW2326,19.096461446617127,22.184999999999995
2327,UW2327,21.76393599717818,22.184999999999995
2328,UW2328,24.431410547739233,22.184999999999995
2329,UW2329,27.098885098300286,22.184999999999995
2330,UW2330,29.76635964886134,22.184999999999995
2331,UW2331,32.43383419942239,22.184999999999995
2332,UW2332,325.6117191319676,23.989999999999995
2333,UW2333,328.31526069677625,23.989999999999995
2334,UW2334,331.0188022615849,23.989999999999995
2335,UW2335,333.7223438263935,23.989999999999995
2336,UW2336,336.42588539120214,23.989999999999995
2337,UW2337,339.1294269560108,23.989999999999995
2338,UW2338,341.8329685208194,23.989999999999995
2339,UW2339,344.53651008562804,23.989999999999995
2340,UW2340,347.24005165043667,23.989999999999995
2341,UW2341,349.9435932152453,23.989999999999995
2342,UW2342,352.64713478005393,23.989999999999995
2343,UW2343,355.35067634486256,23.989999999999995
2344,UW2344,358.0542179096712,23.989999999999995
2345,UW2345,0.7577594744798262,23.989999999999995
2346,UW2346,3.4613010392884576,23.989999999999995
2347,UW2347,6.164842604097089,23.989999999999995
2348,UW2348,8.86838416890572,23.989999999999995
2349,UW2349,11.571925733714352,23.989999999999995
2350,UW2350,14.275467298522983,23.989999999999995
2351,UW2351,16.979008863331615,23.989999999999995
2352,UW2352,19.682550428140246,23.989999999999995
2353,UW2353,22.386091992948877,23.989999999999995
2354,UW2354,25.08963355775751,23.989999999999995
2355,UW2355,27.79317512256614,23.989999999999995
2356,UW2356,30.49671668737477,23.989999999999995
2357,UW2357,33.2002582521834,23.989999999999995
2358,UW2358,326.0,25.794999999999995
2359,UW2359,328.7433570110953,25.794999999999995
2360,UW2360,331.48671402219065,25.794999999999995
2361,UW2361,334.230071033286,25.794999999999995
2362,UW2362,336.9734280443813,25.794999999999995
2363,UW2363,339.71678505547663,25.794999999999995
2364,UW2364,342.46014206657196,25.794999999999995
2365,UW2365,345.2034990776673,25.794999999999995
2366,UW2366,347.9468560887626,25.794999999999995
2367,UW2367,350.69021309985794,25.794999999999995
2368,UW2368,353.43357011095327,25.794999999999995
2369,UW2369,356.1769271220486,25.794999999999995
2370,UW2370,358.9202841331439,25.794999999999995
2371,UW2371,1.66364114423925,25.794999999999995
2372,UW2372,4.406998155334577,25.794999999999995
2373,UW2373,7.150355166429904,25.794999999999995
2374,UW2374,9.89371217752523,25.794999999999995
2375,UW2375,12.637069188620558,25.794999999999995
2376,UW2376,15.380426199715885,25.794999999999995
2377,UW2377,18.12378321081121,25.794999999999995
2378,UW2378,20.86714022190654,25.794999999999995
2379,UW2379,23.610497233001865,25.794999999999995
2380,UW2380,26.353854244097192,25.794999999999995
2381,UW2381,29.09721125519252,25.794999999999995
2382,UW2382,31.840568266287846,25.794999999999995
2383,UW2383,325.71618812156703,27.599999999999994
2384,UW2384,328.5033580877984,27.599999999999994
2385,UW2385,331.2905280540298,27.599999999999994
2386,UW2386,334.07769802026115,27.599999999999994
2387,UW2387,336.8648679864925,27.599999999999994
2388,UW2388,339.6520379527239,27.599999999999994
2389,UW2389,342.4392079189553,27.599999999999994
2390,UW2390,345.22637788518665,27.599999999999994
2391,UW2391,348.013547851418,27.599999999999994
2392,UW2392,350.8007178176494,27.599999999999994
2393,UW2393,353.5878877838808,27.599999999999994
2394,UW2394,356.37505775011215,27.599999999999994
2395,UW2395,359.1622277163435,27.599999999999994
2396,UW2396,1.9493976825748973,27.599999999999994
2397,UW2397,4.736567648806272,27.599999999999994
2398,UW2398,7.523737615037646,27.599999999999994
2399,UW2399,10.31090758126902,27.599999999999994
2400,UW2400,13.098077547500395,27.599999999999994
2401,UW2401,15.88524751373177,27.599999999999994
2402,UW2402,18.672417479963144,27.599999999999994
2403,UW2403,21.45958744619452,27.599999999999994
2404,UW2404,24.246757412425893,27.599999999999994
